2019-04-21 14:01:52.034032,2_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.74,50.91,37.45,2.64,18.93,29.72,42.52,50.54,-1.73,21.12,66.02,40.85,17.98,33.94,-24.97,47.34,55.91,21.18,11.33,8.84,78.54,11.33,23.20,34.38,7.60,-3.65,33.27
2019-04-21 14:02:33.086949,2_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.15,49.66,38.65,4.58,18.40,29.55,41.44,48.03,-2.07,19.37,64.62,41.86,18.51,33.41,-24.80,50.02,55.74,23.07,10.97,10.28,78.19,13.67,22.30,34.90,7.06,-3.47,31.35
2019-04-21 14:03:17.600981,2_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.57,49.30,37.97,4.76,18.93,29.72,41.62,50.00,-1.90,20.60,65.15,40.01,18.16,33.76,-24.11,47.70,55.56,23.59,11.51,7.58,78.71,11.87,23.38,34.90,7.96,-4.39,30.82
2019-04-21 14:04:05.997218,2_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.86,49.30,38.99,4.58,17.69,27.86,41.27,47.85,-1.90,21.12,65.67,41.18,18.51,34.48,-24.80,49.48,56.99,23.25,10.43,7.94,78.71,12.59,23.02,33.87,8.51,-4.20,29.95
2019-04-21 14:04:17.641642,2_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.21,48.23,37.28,3.88,18.40,29.21,42.34,48.93,-1.90,19.37,65.32,41.86,18.16,33.41,-25.48,47.70,56.63,23.25,8.81,9.20,78.19,12.95,24.45,34.21,6.88,-3.29,31.52
2019-04-21 14:04:56.391333,2_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.86,48.23,36.94,4.94,17.69,28.20,40.55,47.49,-2.25,21.12,66.72,42.19,18.69,34.66,-24.63,47.52,55.74,22.73,10.43,8.30,78.36,10.97,22.48,35.07,8.14,-2.38,29.95
2019-04-21 14:05:23.962306,2_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.39,49.13,37.80,6.35,18.04,29.21,42.69,48.21,-2.59,20.94,65.15,41.02,18.51,32.69,-23.77,46.62,56.27,23.59,11.51,9.38,77.67,12.77,23.91,34.38,6.88,-4.02,30.12
2019-04-21 14:06:23.472929,3_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.39,49.84,40.19,5.64,16.98,31.93,42.16,49.11,-1.38,20.60,63.75,42.02,17.98,33.94,-22.23,48.23,57.16,24.80,9.35,5.77,80.10,10.25,23.20,36.11,7.60,-2.56,30.82
2019-04-21 14:07:06.908341,3_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.68,50.20,39.16,4.94,18.75,30.91,41.09,48.39,-1.38,19.37,65.32,43.20,17.98,33.23,-23.26,48.77,56.63,23.94,9.89,6.67,78.88,12.05,22.12,35.42,7.96,-3.29,31.17
2019-04-21 14:07:33.212256,3_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.39,47.70,40.19,4.76,18.57,30.06,42.34,48.21,-0.86,19.37,65.67,43.54,18.51,34.12,-22.40,48.77,56.27,23.94,8.99,6.86,81.14,10.43,23.02,36.28,6.70,-2.38,33.45
2019-04-21 14:07:51.996125,3_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.39,48.41,39.85,5.47,18.22,29.72,43.05,49.29,-2.25,20.07,63.92,42.86,16.92,34.30,-22.92,48.05,55.91,23.25,8.99,6.49,79.40,10.43,23.73,36.28,9.05,-4.39,32.22
2019-04-21 14:08:34.407768,3_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.21,50.02,39.68,5.47,17.86,30.06,40.73,49.11,-0.35,19.55,65.85,43.70,18.33,33.94,-21.89,48.77,57.70,23.94,10.97,5.95,79.23,11.87,21.22,36.28,8.14,-4.57,31.70
2019-04-21 14:08:57.519804,3_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.15,49.66,39.68,4.41,18.93,29.38,41.09,48.39,-0.35,19.20,65.15,43.70,17.63,33.94,-22.92,48.23,57.52,25.83,10.25,5.59,80.62,12.77,22.48,36.11,8.51,-4.20,32.05
2019-04-21 14:09:12.332513,3_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.33,49.13,39.85,6.17,18.57,29.72,41.98,47.85,-1.56,20.60,65.50,43.03,17.10,33.41,-21.04,50.38,56.81,25.14,10.07,6.49,80.10,12.05,21.76,35.77,7.24,-5.12,31.87
2019-04-21 14:09:33.480562,3_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.74,49.13,40.19,4.94,18.75,32.27,41.44,49.11,-1.38,19.02,64.62,42.86,19.39,33.23,-21.89,49.30,57.16,24.11,8.81,6.67,82.70,12.95,22.66,36.63,7.06,-3.47,32.75
2019-04-21 14:10:16.369249,3_baseline,No Car,No Car,No Car,No Car,No Car,No Car,13.97,49.48,38.48,6.35,16.63,30.23,40.37,48.03,-0.69,19.02,64.27,42.19,19.04,34.30,-22.23,49.30,56.81,24.45,9.53,7.40,82.00,11.33,21.76,36.80,7.96,-4.75,33.27
2019-04-21 14:13:21.583266,4_baseline,No Car,No Car,No Car,No Car,No Car,No Car,15.39,46.98,40.53,4.23,15.57,33.29,41.62,46.78,1.56,19.90,60.24,42.70,17.81,30.55,-22.40,46.27,53.77,24.62,7.73,3.43,77.84,11.87,19.42,35.59,6.88,-7.68,32.57
2019-04-21 14:13:28.594047,4_baseline,No Car,No Car,No Car,No Car,No Car,No Car,13.27,46.62,41.22,5.64,14.50,31.59,41.27,46.42,1.90,19.90,61.29,42.70,17.10,29.83,-20.35,48.59,54.31,25.48,8.09,3.07,78.88,11.33,18.88,36.80,5.61,-7.86,32.75
2019-04-21 14:13:45.678981,4_baseline,No Car,No Car,No Car,No Car,No Car,No Car,13.44,47.16,40.36,4.23,15.57,30.91,41.98,46.78,0.17,19.20,61.64,41.69,17.98,30.37,-22.23,48.05,55.20,24.62,9.17,2.71,79.23,10.25,19.96,36.80,7.78,-7.49,31.70
2019-04-21 14:14:08.790689,4_baseline,No Car,No Car,No Car,No Car,No Car,No Car,13.44,48.23,40.70,5.82,14.68,32.44,41.27,45.34,0.17,18.33,61.82,44.21,16.75,31.98,-20.35,48.59,54.31,24.80,7.73,3.79,79.92,12.05,19.24,36.80,8.14,-7.13,33.45
2019-04-21 14:14:16.822430,4_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.68,46.98,40.87,3.00,15.39,33.12,39.84,47.49,1.56,18.50,62.69,43.37,16.40,30.90,-21.72,47.88,54.66,24.45,8.45,3.07,78.88,10.79,19.78,35.59,7.24,-7.68,34.67
2019-04-21 14:14:25.911382,4_baseline,No Car,No Car,No Car,No Car,No Car,No Car,12.91,45.55,39.16,3.17,14.86,32.61,42.16,46.96,-0.35,18.15,61.29,43.70,17.81,31.98,-22.06,48.23,55.38,26.17,8.63,3.25,81.48,10.79,19.42,37.67,5.61,-8.59,32.40
2019-04-21 14:14:48.112388,4_baseline,No Car,No Car,No Car,No Car,No Car,No Car,14.50,45.73,42.07,3.88,15.21,31.25,41.27,46.06,1.56,19.72,60.77,42.86,16.92,31.44,-21.21,46.98,53.77,24.97,8.99,2.89,79.75,8.45,20.32,36.11,8.33,-8.04,32.57
2019-04-21 14:15:00.221270,4_baseline,No Car,No Car,No Car,No Car,No Car,No Car,13.80,47.16,40.70,4.76,15.74,32.78,41.98,45.70,1.56,16.76,61.64,42.70,17.98,30.01,-20.52,48.05,55.20,25.66,8.27,2.16,78.71,11.33,19.24,37.49,7.24,-6.94,32.57
