2019-05-08 10:27:49.402168,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-16.27,23.22,59.86,-24.15,-10.44,31.08,15.18,20.61,5.70,-11.34,39.05,46.90,-10.40,3.75,-23.09,21.08,30.01,22.39,-25.71,-23.63,82.00,-17.62,-7.91,31.79,-22.08,-29.97,30.47
2019-05-08 10:27:59.869295,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-17.69,22.51,58.83,-22.74,-8.67,31.08,16.43,21.87,5.87,-11.52,38.18,46.06,-10.75,4.47,-23.09,23.58,30.01,24.80,-25.71,-23.27,82.00,-19.06,-7.91,31.79,-21.17,-30.15,32.05
2019-05-08 10:28:05.792371,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-16.45,22.33,60.71,-22.21,-9.55,32.27,15.90,20.25,6.05,-12.39,39.75,47.23,-10.23,3.22,-23.94,22.33,29.83,23.94,-24.81,-22.73,82.18,-17.62,-8.99,32.83,-20.63,-29.97,32.57
2019-05-08 10:28:14.882881,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-16.27,24.29,60.20,-23.27,-9.91,32.27,16.26,20.97,6.74,-10.30,38.70,45.89,-10.40,2.32,-23.43,23.76,28.76,23.59,-25.17,-23.45,83.56,-19.78,-7.55,31.79,-21.36,-29.60,32.22
2019-05-08 10:28:22.016099,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-18.22,21.62,59.69,-23.45,-9.37,31.08,15.72,21.51,6.57,-11.87,38.88,46.73,-10.93,2.14,-24.63,23.94,30.37,23.76,-25.17,-23.81,82.18,-16.90,-8.63,31.10,-21.90,-30.15,31.70
2019-05-08 10:28:29.000693,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-17.86,23.04,58.66,-23.09,-9.37,30.06,15.72,20.79,6.22,-11.52,37.83,46.39,-11.46,3.04,-23.43,22.15,29.30,24.45,-25.89,-21.65,82.52,-17.62,-8.63,32.14,-20.81,-30.15,31.00
2019-05-08 10:28:38.996423,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-17.69,23.58,58.49,-22.92,-9.20,30.57,15.36,20.43,6.57,-10.82,39.23,46.39,-9.52,2.50,-22.92,21.97,30.55,23.94,-26.97,-24.89,82.87,-17.08,-8.45,33.69,-20.27,-29.24,32.22
2019-05-08 10:28:45.219831,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-18.57,23.76,59.69,-22.92,-9.91,29.55,16.43,20.79,5.18,-10.30,38.35,46.23,-9.70,3.75,-23.43,22.87,28.58,23.76,-26.43,-23.63,83.04,-18.34,-8.99,31.79,-20.45,-30.15,30.65
2019-05-08 10:28:56.268805,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-16.10,23.04,59.35,-23.62,-9.91,30.57,16.97,20.97,7.08,-12.39,38.00,47.57,-11.28,2.14,-23.60,22.51,29.65,23.42,-24.45,-22.01,82.87,-18.52,-9.17,32.31,-20.27,-30.70,30.82
2019-05-08 10:29:06.259309,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-18.04,23.22,59.86,-24.51,-8.31,30.74,15.36,19.71,6.57,-11.87,38.88,47.07,-10.40,3.75,-23.09,23.22,30.01,23.07,-26.07,-23.99,83.39,-18.16,-8.45,30.93,-21.54,-29.79,31.35
2019-05-08 10:29:14.294873,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-17.69,23.22,59.17,-23.45,-9.02,31.76,16.08,20.79,5.53,-12.04,38.00,45.89,-10.23,4.29,-23.94,23.40,30.55,23.94,-24.63,-22.55,83.39,-19.24,-8.81,32.31,-21.72,-31.07,30.82
2019-05-08 10:29:22.325032,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-18.04,23.22,60.54,-23.27,-9.91,29.89,17.51,20.79,5.87,-10.12,37.48,45.39,-10.93,3.22,-23.26,23.40,29.48,24.28,-25.71,-21.83,82.70,-17.44,-8.09,31.62,-20.99,-30.70,31.52
2019-05-08 10:30:22.222110,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-15.74,24.12,58.32,-22.92,-10.61,31.25,15.90,21.33,6.05,-11.00,38.35,45.89,-10.93,3.22,-23.60,21.62,30.19,23.59,-25.35,-21.83,81.31,-17.44,-8.09,30.93,-21.17,-30.88,31.35
2019-05-08 10:30:30.725514,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-18.57,24.12,59.69,-24.33,-9.20,30.57,16.08,20.43,5.53,-10.47,38.53,46.73,-10.75,4.11,-23.77,21.97,30.19,23.59,-25.17,-23.09,81.14,-18.16,-8.81,31.27,-20.63,-30.70,31.52
2019-05-08 10:30:37.851265,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-17.16,25.19,58.32,-23.80,-9.02,31.08,14.83,20.97,5.36,-10.47,37.13,46.39,-11.81,3.04,-22.06,22.15,30.01,23.76,-24.81,-22.37,83.91,-18.52,-7.37,32.66,-20.81,-29.42,30.65
2019-05-08 10:30:44.827825,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-19.63,23.40,58.66,-24.68,-9.91,30.57,15.36,21.15,4.84,-10.47,38.18,47.07,-10.40,4.47,-23.09,22.69,29.12,22.56,-23.38,-22.01,81.14,-18.16,-9.53,31.96,-20.81,-29.79,32.40
2019-05-08 10:30:52.861755,10,No Car,No Car,Sedan,No Car,Sedan,Sedan,-17.69,25.72,58.83,-24.86,-9.37,30.06,15.54,20.61,5.36,-12.74,38.35,45.89,-9.87,3.93,-23.60,21.26,28.76,23.25,-25.53,-23.81,83.56,-18.70,-7.19,30.76,-21.36,-29.97,30.47
2019-05-08 10:33:59.127542,9,No Car,Sedan,Sedan,No Car,Sedan,No Car,-18.57,26.26,60.03,-23.45,-8.67,31.08,14.83,21.33,6.39,-10.82,39.23,46.06,-10.23,3.93,-21.89,20.90,29.83,23.94,-22.30,-21.65,81.48,-16.00,-9.89,32.66,-19.73,-30.52,30.65
2019-05-08 10:34:05.076537,9,No Car,Sedan,Sedan,No Car,Sedan,No Car,-16.63,24.29,59.86,-23.27,-9.20,29.89,15.36,20.79,5.18,-10.65,37.65,47.23,-10.05,3.75,-22.06,21.62,28.40,24.97,-22.12,-21.11,81.31,-16.90,-8.99,33.52,-20.09,-30.88,31.00
2019-05-08 10:34:12.205310,9,No Car,Sedan,Sedan,No Car,Sedan,No Car,-18.22,26.62,60.03,-23.80,-7.96,29.72,13.93,21.51,6.91,-9.60,40.10,46.23,-8.46,3.57,-22.92,22.15,29.65,24.11,-22.66,-22.01,82.18,-17.62,-7.91,31.79,-19.73,-29.79,32.05
