2019-04-23 13:37:06.771879,1,No Car,Sedan,Large Truck,Sedan,No Car,Sedan,41.04,99.68,78.67,-5.82,63.15,49.43,45.20,91.58,-5.01,15.71,95.62,33.28,12.16,54.48,-26.85,47.16,82.89,14.81,-14.38,18.04,61.37,14.56,35.78,35.77,-4.89,21.38,29.95
2019-04-23 13:37:16.783626,1,No Car,Sedan,Large Truck,Sedan,No Car,Sedan,42.81,101.11,77.64,-4.41,62.79,48.41,43.94,90.69,-3.46,15.36,93.52,32.27,10.75,54.48,-26.17,45.37,81.10,14.46,-13.49,18.94,62.24,16.54,36.32,34.21,-5.61,21.75,31.35
2019-04-23 13:37:24.812640,1,No Car,Sedan,Large Truck,Sedan,No Car,Sedan,41.04,100.04,79.36,-6.70,62.62,49.60,44.30,91.76,-6.22,12.57,93.52,32.61,11.64,55.02,-27.02,46.09,82.17,14.46,-13.67,18.40,62.76,16.18,37.04,35.59,-4.34,20.10,30.82
2019-04-23 13:37:33.896157,1,No Car,Sedan,Large Truck,Sedan,No Car,Sedan,41.04,100.04,78.67,-6.17,62.09,49.43,43.41,90.87,-6.74,13.79,93.69,32.78,10.93,55.02,-26.00,45.37,81.82,15.15,-13.31,18.04,62.41,18.16,36.50,34.73,-6.33,21.75,29.25
2019-04-23 13:37:44.943629,1,No Car,Sedan,Large Truck,Sedan,No Car,Sedan,42.10,99.32,78.33,-6.17,61.38,50.79,44.30,89.97,-5.18,12.74,94.39,31.77,12.16,55.20,-26.51,45.02,81.82,15.84,-14.56,17.50,61.89,15.28,35.78,35.07,-6.70,20.65,28.90
2019-04-23 13:38:13.034001,1,No Car,Sedan,Large Truck,Sedan,No Car,Sedan,40.51,100.22,77.82,-5.82,63.15,48.75,45.20,89.79,-6.39,15.36,93.17,32.27,11.64,55.02,-27.02,45.55,82.71,14.98,-15.64,18.22,63.28,14.74,37.76,34.56,-4.52,21.01,30.65
2019-04-23 13:42:48.025934,2,No Car,Sedan,Sedan,Sedan,No Car,Sedan,15.21,55.02,69.44,-5.99,19.46,34.31,42.87,44.09,5.18,17.80,73.20,64.88,14.28,21.62,-15.91,50.02,42.87,29.62,13.67,-4.69,94.66,12.41,-11.33,59.61,-4.52,-23.21,53.41
2019-04-23 13:43:05.577879,2,No Car,Sedan,Sedan,Sedan,No Car,Sedan,14.50,54.31,69.09,-6.35,18.75,36.69,44.48,43.91,6.39,17.98,73.38,65.05,15.16,21.79,-17.10,47.70,43.05,30.48,13.85,-3.07,93.79,11.51,-10.79,62.55,-3.98,-23.03,53.59
2019-04-23 13:43:31.715261,2,No Car,Sedan,Sedan,Sedan,No Car,Sedan,14.68,55.56,70.63,-6.70,19.46,35.67,43.77,43.91,6.74,17.10,73.90,64.88,14.81,20.36,-17.44,48.41,43.05,29.45,14.20,-1.62,94.48,11.87,-9.35,60.82,-3.98,-22.66,54.64
2019-04-23 13:43:46.835260,2,No Car,Sedan,Sedan,Sedan,No Car,Sedan,16.10,53.77,68.24,-7.40,18.75,35.33,43.77,43.91,6.05,17.45,74.60,64.88,14.99,21.26,-18.30,49.13,42.34,29.10,14.92,-3.07,96.22,11.69,-9.89,60.30,-4.34,-22.66,53.59
2019-04-23 13:44:07.841750,2,No Car,Sedan,Sedan,Sedan,No Car,Sedan,13.09,54.66,68.75,-6.88,18.93,36.18,44.12,42.83,8.12,18.85,74.60,65.56,13.57,21.62,-17.27,48.23,42.52,29.27,13.85,-1.98,95.18,12.41,-9.89,60.30,-3.80,-23.94,54.81
2019-04-23 13:44:24.927104,2,No Car,Sedan,Sedan,Sedan,No Car,Sedan,14.86,55.74,69.44,-7.23,18.57,38.22,43.59,44.45,6.22,19.20,74.60,64.88,14.81,21.79,-18.13,47.34,43.41,29.10,13.67,-5.77,96.74,12.23,-10.43,59.78,-4.16,-24.67,54.46
2019-04-23 13:44:48.043904,2,No Car,Sedan,Sedan,Sedan,No Car,Sedan,15.03,52.34,69.95,-6.70,18.40,35.33,43.94,44.09,6.57,18.85,73.90,64.88,14.63,20.54,-16.93,47.52,40.37,29.96,14.03,-2.89,96.39,11.69,-9.17,58.92,-4.89,-23.94,54.46
2019-04-23 13:45:12.211350,2,No Car,Sedan,Sedan,Sedan,No Car,Sedan,14.33,55.20,68.92,-7.05,18.04,37.03,44.30,44.45,6.91,19.02,74.08,65.39,14.99,21.97,-17.62,48.77,43.05,30.13,14.38,-3.61,96.05,12.95,-10.07,59.09,-4.34,-23.39,54.64
2019-04-23 13:45:23.406770,2,No Car,Sedan,Sedan,Sedan,No Car,Sedan,15.74,55.20,67.90,-7.93,18.57,35.50,43.77,45.34,7.43,17.80,74.95,64.55,16.22,20.72,-16.76,49.13,43.05,28.76,15.10,-4.69,92.92,10.79,-10.79,58.75,-5.61,-24.67,52.71
2019-04-23 13:47:50.617895,3,No Car,Sedan,Sedan,Sedan,No Car,Sedan,6.19,48.05,80.55,-5.64,18.04,42.46,47.52,54.84,9.68,-2.44,86.86,77.66,17.10,43.05,-15.22,54.13,72.35,28.41,-5.21,24.71,97.26,8.27,16.90,44.92,12.85,0.55,23.99
2019-04-23 13:47:59.573909,3,No Car,Sedan,Sedan,Sedan,No Car,Sedan,5.48,49.13,78.84,-5.82,19.28,41.27,47.52,54.48,9.68,-4.01,87.39,77.83,18.86,42.69,-15.22,54.84,71.63,29.79,-6.11,25.62,96.39,7.37,17.08,45.10,12.85,0.55,23.64
2019-04-23 13:48:12.583803,3,No Car,Sedan,Sedan,Sedan,No Car,Sedan,5.66,48.95,79.36,-4.76,19.28,41.27,46.09,55.56,8.98,-2.27,87.39,78.16,17.81,41.62,-14.20,53.95,71.10,31.00,-5.39,25.98,98.13,6.83,17.62,44.92,14.12,0.37,22.77
2019-04-23 13:48:21.669976,3,No Car,Sedan,Sedan,Sedan,No Car,Sedan,4.78,48.05,79.87,-5.82,18.22,41.61,46.45,55.20,8.64,-3.49,86.86,78.33,17.45,41.62,-15.22,55.91,71.99,30.13,-5.75,25.62,98.47,7.73,17.80,45.79,14.12,-0.73,23.12
2019-04-23 13:48:30.607437,3,No Car,Sedan,Sedan,Sedan,No Car,Sedan,3.71,48.05,81.58,-5.11,18.57,41.27,47.70,55.74,9.85,-2.97,87.39,78.16,19.22,41.62,-14.54,55.38,71.46,28.93,-4.85,26.88,97.95,6.65,17.08,43.37,14.48,0.00,22.07
2019-04-23 13:48:40.756074,3,No Car,Sedan,Sedan,Sedan,No Car,Sedan,4.78,47.70,78.84,-5.11,18.22,41.61,46.98,54.66,8.81,-1.75,86.86,76.99,17.45,43.41,-14.54,55.20,71.99,29.79,-4.50,24.71,98.65,7.19,17.26,44.58,13.39,-0.73,22.07
2019-04-23 13:48:51.809856,3,No Car,Sedan,Sedan,Sedan,No Car,Sedan,5.13,48.05,80.21,-5.11,18.57,40.26,46.98,54.66,10.54,-4.01,85.99,77.49,17.45,41.27,-14.54,55.38,70.38,29.27,-5.03,24.53,97.78,9.17,18.88,43.71,13.21,0.18,22.24
2019-04-23 13:49:02.710154,3,No Car,Sedan,Sedan,Sedan,No Car,Sedan,4.95,47.52,80.72,-6.70,19.46,41.78,47.34,55.74,9.16,-2.62,86.34,77.83,17.45,43.41,-13.85,53.06,72.35,28.76,-5.39,25.62,97.09,8.27,17.62,44.23,14.48,0.37,22.77
2019-04-23 13:49:14.664645,3,No Car,Sedan,Sedan,Sedan,No Car,Sedan,4.60,47.88,80.38,-5.11,18.57,40.59,46.62,54.30,9.50,-2.97,87.39,79.17,17.81,42.34,-15.22,53.59,70.74,29.27,-5.57,24.35,97.26,7.55,17.98,44.92,13.57,0.18,23.29
2019-04-23 13:49:25.714880,3,No Car,Sedan,Sedan,Sedan,No Car,Sedan,5.84,48.77,78.50,-5.82,18.93,41.95,46.62,55.38,10.19,-3.14,87.21,78.33,18.16,43.77,-15.91,55.02,71.81,30.65,-5.57,24.71,97.61,7.37,17.44,45.10,13.21,0.55,22.94
2019-04-23 13:52:47.820125,4,Sedan,Sedan,No Car,Sedan,Sedan,Sedan,1.59,46.98,65.84,5.11,11.14,51.47,31.62,48.21,29.55,10.30,66.37,60.35,11.99,28.94,-9.92,38.76,74.85,42.53,7.19,2.16,99.51,-1.98,21.76,46.82,-8.51,-0.18,28.19
2019-04-23 13:52:57.681770,4,Sedan,Sedan,No Car,Sedan,Sedan,Sedan,2.65,46.98,66.87,5.29,10.61,51.64,33.05,48.93,31.62,10.47,65.85,60.85,11.46,30.55,-10.43,41.27,73.06,41.84,7.01,3.43,100.03,-0.36,21.58,46.65,-9.05,0.73,29.07
2019-04-23 13:53:07.675054,4,Sedan,Sedan,No Car,Sedan,Sedan,Sedan,1.24,45.55,69.26,4.23,11.32,51.30,32.87,47.67,30.76,10.65,68.12,60.68,11.81,32.33,-10.43,40.01,75.03,43.39,8.45,3.79,99.34,-1.26,20.68,47.86,-6.88,0.00,28.02
2019-04-23 13:53:24.756082,4,Sedan,Sedan,No Car,Sedan,Sedan,Sedan,2.12,47.52,68.07,4.94,10.97,51.30,33.05,48.57,32.66,10.65,66.72,61.35,12.52,30.90,-10.43,39.84,73.78,42.19,8.81,1.62,99.34,-1.98,21.40,48.21,-7.78,0.18,28.19
2019-04-23 13:53:35.810136,4,Sedan,Sedan,No Car,Sedan,Sedan,Sedan,1.59,46.98,67.21,4.41,10.79,51.13,32.69,47.14,30.24,9.60,66.72,61.02,12.87,30.55,-9.41,40.73,73.96,42.36,8.45,2.71,99.69,-0.90,21.40,47.17,-9.05,1.10,26.97
2019-04-23 13:53:46.866478,4,Sedan,Sedan,No Car,Sedan,Sedan,Sedan,2.48,45.73,68.07,3.88,9.55,51.97,31.98,48.57,31.27,11.34,67.42,59.67,10.93,31.44,-8.89,40.55,74.49,43.22,7.73,4.51,98.65,-2.16,20.14,48.38,-8.69,-0.37,28.37
