2019-04-29 10:13:08.606198,10,No Car,Sedan,No Car,No Car,No Car,No Car,-16.98,27.51,67.04,-22.21,-5.31,31.59,18.94,24.73,4.84,-9.25,41.85,47.57,-10.05,7.68,-22.75,25.55,34.48,22.56,-22.30,-17.32,82.87,-16.72,-4.85,34.73,-18.82,-28.14,34.32
2019-04-29 10:13:17.256727,10,No Car,Sedan,No Car,No Car,No Car,No Car,-16.80,28.05,66.87,-22.74,-4.78,31.76,18.22,25.81,5.53,-8.20,43.26,47.57,-8.46,7.86,-22.92,25.55,31.62,22.21,-21.40,-19.66,83.74,-16.36,-4.85,33.69,-19.00,-26.86,33.10
2019-04-29 10:13:25.292901,10,No Car,Sedan,No Car,No Car,No Car,No Car,-15.74,27.69,65.84,-21.51,-6.01,31.93,17.15,24.73,6.22,-7.85,41.50,47.23,-7.76,6.07,-23.26,25.01,33.23,23.07,-23.38,-20.57,83.56,-16.00,-5.21,32.31,-19.00,-26.86,32.40
2019-04-29 10:13:33.326439,10,No Car,Sedan,No Car,No Car,No Car,No Car,-15.03,25.90,66.53,-21.86,-5.31,32.61,17.33,25.27,5.01,-8.90,42.91,46.90,-9.87,9.29,-22.92,25.90,33.76,23.59,-21.94,-18.76,83.56,-15.46,-5.39,32.48,-18.82,-26.68,33.27
2019-04-29 10:13:42.416037,10,No Car,Sedan,No Car,No Car,No Car,No Car,-15.92,27.51,67.04,-21.86,-4.25,32.27,17.33,25.27,6.74,-7.85,42.56,47.23,-10.40,6.97,-22.75,25.01,32.15,23.76,-22.30,-19.12,83.22,-17.08,-5.21,33.00,-18.28,-26.50,32.75
2019-04-29 10:13:52.411835,10,No Car,Sedan,No Car,No Car,No Car,No Car,-16.27,27.51,65.33,-22.92,-5.66,31.59,17.86,26.17,5.87,-7.85,42.91,48.24,-8.46,8.57,-23.26,24.29,33.23,22.39,-22.66,-17.68,83.56,-14.38,-5.39,33.87,-19.91,-27.05,32.92
2019-04-29 10:14:03.463152,10,No Car,Sedan,No Car,No Car,No Car,No Car,-16.80,26.97,65.84,-21.68,-5.84,31.08,17.15,24.02,6.22,-8.38,40.28,47.07,-8.99,8.04,-22.75,25.72,32.87,23.76,-23.02,-20.20,84.60,-15.82,-4.68,32.83,-19.36,-28.69,31.70
2019-04-29 10:14:12.556764,10,No Car,Sedan,No Car,No Car,No Car,No Car,-15.74,28.76,65.50,-22.04,-4.78,31.76,17.86,24.73,6.57,-7.33,42.38,46.39,-8.99,6.97,-23.43,25.72,33.58,22.73,-21.58,-19.48,83.22,-15.28,-5.57,33.35,-19.36,-27.59,32.75
2019-04-29 10:14:21.644500,10,No Car,Sedan,No Car,No Car,No Car,No Car,-16.63,26.44,65.67,-21.51,-5.31,32.95,18.04,22.76,6.39,-8.73,42.38,45.72,-10.23,6.79,-23.94,23.40,33.76,22.90,-22.12,-18.94,82.70,-14.92,-4.85,33.00,-19.55,-28.14,33.27
2019-04-29 10:14:30.736515,10,No Car,Sedan,No Car,No Car,No Car,No Car,-17.16,28.05,65.84,-21.51,-4.60,31.59,16.08,25.09,7.60,-7.68,42.73,48.41,-10.40,6.61,-23.09,24.83,31.62,24.28,-20.86,-19.48,82.87,-16.36,-5.93,33.69,-21.17,-26.50,33.10
2019-04-29 10:14:57.326439,10,No Car,Sedan,No Car,No Car,No Car,No Car,-16.98,26.08,64.99,-22.92,-5.31,31.93,17.69,24.55,6.39,-8.20,42.56,46.90,-8.29,8.40,-23.77,25.01,33.23,22.39,-22.48,-18.58,84.08,-15.28,-5.93,33.00,-19.18,-26.68,31.87
2019-04-29 10:15:03.869811,10,No Car,Sedan,No Car,No Car,No Car,No Car,-15.92,27.15,66.02,-21.33,-5.84,31.76,16.97,24.55,6.39,-8.20,41.85,46.90,-9.52,7.86,-21.89,25.37,33.23,23.76,-20.86,-19.48,83.56,-15.10,-4.68,33.52,-18.82,-26.68,32.57
